,name,location,rating,num_rating,price
1226,Old Vine Rosé (OVR) 2020,"California, United States",3.6,26 ratings,16.99
1227,Poudrière 2014,"Luberon, France",3.6,25 ratings,Available online from $11.33
1228,Epicure Rosé 2019,"Ventoux, France",3.6,25 ratings,Available online from $14.95
1229,Adama Barbera Rosé 2019,"Galilee, Israel",3.6,25 ratings,Available online from $22.99
1230,Rosé (Limited Release) 2017,"California, United States",3.5,1148 ratings,Available online from $9.99
1231,Rosé 2015,"California, United States",3.5,959 ratings,Available online from $7.99
1232,Rosé (Limited Release) 2018,"California, United States",3.5,767 ratings,Available online from $10.95
1233,Rosé 2018,"Columbia Valley, United States",3.5,617 ratings,Available online from $12.98
1234,Rosé (Limited Release) 2019,"California, United States",3.5,484 ratings,10.99
1235,Rosado 2019,"Rioja, Spain",3.5,388 ratings,Available online from $13.99
1236,Fantini Cerasuolo d'Abruzzo 2018,"Abruzzo, Italy",3.5,359 ratings,Available online from $11.92
1237,Rosé 2018,"California, United States",3.5,351 ratings,15.98
1238,Rosado 2015,"Rioja, Spain",3.5,332 ratings,Available online from $12.09
1239,40 Forty Ounce Rosé 2017,"Loire Valley, France",3.5,266 ratings,Available online from $18
1240,Rosé 2018,"Jumilla, Spain",3.5,264 ratings,Available online from $10.99
1241,Cabernet Sauvignon Rosé 2020,"Stellenbosch, South Africa",3.5,260 ratings,13.99
1242,Rosé 2017,"South Eastern Australia, Australia",3.5,246 ratings,Available online from $6.40
1243,Bardolino Chiaretto 2019,"Bardolino, Italy",3.5,245 ratings,Available online from $16.79
1244,Rosado (Selección Rosado / Rosé) 2017,"Campo de Borja, Spain",3.5,238 ratings,Available online from $12.99
1245,Rosé 2020,"Hawke's Bay, New Zealand",3.5,232 ratings,17.99
1246,Rosé 2017,"Pays d'Oc, France",3.5,227 ratings,Available online from $29.99
1247,Rosé 2019,"Terre Siciliane, Italy",3.5,220 ratings,Available online from $13.90
1248,Les Fumées Blanches Rosé 2020,"Vin de France, France",3.5,220 ratings,Available online from $25.99
1249,Rosado 2020,"Rioja, Spain",3.5,213 ratings,11.99
1250,Crisp & Elegant Rosé 2018,"Navarra, Spain",3.5,212 ratings,9.99
1251,Tavel Rosé 2017,"Tavel, France",3.5,203 ratings,Available online from $14.96
1252,White Merlot 2013,"California, United States",3.5,197 ratings,Available online from $6.99
1253,Grain de Gris 2017,"Sable de Camargue, France",3.5,188 ratings,Available online from $11.99
1254,Le Rosé x Giscours 2016,"Bordeaux, France",3.5,175 ratings,Available online from $17
1255,Cuvée Tradition 2015,"Côtes de Provence, France",3.5,171 ratings,Available online from $11.98
1256,Rosé 2020,"Vin de France, France",3.5,155 ratings,Available online from $10.99
1257,White Merlot 2015,"California, United States",3.5,151 ratings,Available online from $5.99
1258,Negroamaro Rosato 2019,"Salento, Italy",3.5,148 ratings,Available online from $17.99
1259,Garnacha Rosé 2020,"Navarra, Spain",3.5,141 ratings,Available online from $12.99
1260,Rosé 2018,"California, United States",3.5,128 ratings,Available online from $9.98
1261,Bandol Rosé 2016,"Bandol, France",3.5,118 ratings,Available online from $20.99
1262,Malbec Rosé 2020,"Mendoza, Argentina",3.5,113 ratings,9.99
1263,Rosado 2015,"Rioja, Spain",3.5,109 ratings,Available online from $9.99
1264,Rioja Rosado 2014,"Rioja, Spain",3.5,108 ratings,Available online from $17.49
1265,Vintner's Reserve Rosé 2018,"California, United States",3.5,105 ratings,Available online from $13.99
1266,Rosado 2018,"Castilla, Spain",3.5,103 ratings,Available online from $29.99
1267,515 Rosé 2018,"Central Coast, United States",3.5,96 ratings,Available online from $10.99
1268,Solidarity Rosé 2020,"Cariñena, Spain",3.5,94 ratings,Available online from $11.99
1269,Grenache Rosé 2017,"Navarra, Spain",3.5,92 ratings,Available online from $46.99
1270,Rosé 2020,"California, United States",3.5,83 ratings,11.99
1271,Rosé 2014,"Willamette Valley, United States",3.5,80 ratings,Available online from $6.99
1272,Cerasuolo d'Abruzzo 2020,"Cerasuolo d'Abruzzo, Italy",3.5,77 ratings,Available online from $17.40
1273,Rosé 2020,"Columbia Valley, United States",3.5,76 ratings,11.99
1274,White Zinfandel 2019,"California, United States",3.5,73 ratings,4.99
1275,Belleruche Côtes du Rhône Rosé 2020,"Côtes-du-Rhône, France",3.5,73 ratings,14.99
1276,Mathilda Rosé 2017,"Victoria, Australia",3.5,73 ratings,Available online from $8.92
1277,Vintner's Reserve Rosé 2019,"California, United States",3.5,73 ratings,Available online from $13
1278,Collines de la Moure 2017,"Provence, France",3.5,71 ratings,13.99
1279,Tradition Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.5,69 ratings,14.95
1280,Côtes de Provence 2018,"Côtes de Provence, France",3.5,68 ratings,Available online from $7.95
1281,Winemaker's Release Rosé of Pinot Noir 2018,"Russian River Valley, United States",3.5,65 ratings,Available online from $46.99
1282,Bordeaux Clairet 2018,"Bourgogne Clairet, France",3.5,65 ratings,Available online from $16
1283,Rosé 2019,"Navarra, Spain",3.5,61 ratings,13.99
1284,Cuvée Tradition Costières de Nîmes Rosé 2015,"Costières-de-Nîmes, France",3.5,58 ratings,10.97
1285,Rosé (Grenache - Cabernet Sauvignon) 2015,"Campo de Borja, Spain",3.5,54 ratings,Available online from $13.99
1286,GB Spätburgunder Rosé 2018,"Rheingau, Germany",3.5,52 ratings,Available online from $14.99
1287,Fteri Rosé (Agiorgitiko - Moschofilero) 2017,"Mantinia, Greece",3.5,51 ratings,Available online from $17.40
1288,Fantini Cerasuolo d'Abruzzo 2020,"Abruzzo, Italy",3.5,48 ratings,14.99
1289,Rosé Of Pinot Noir 2020,"Russian River Valley, United States",3.5,48 ratings,Available online from $15.99
1290,Malbec Rosé 2019,"Mendoza, Argentina",3.5,47 ratings,Available online from $17.84
1291,Rosé 2020,"Bordeaux, France",3.5,44 ratings,Available online from $15
1292,Le Fervent Costières-de-Nîmes 2017,"Costières-de-Nîmes, France",3.5,44 ratings,16.98
1293,Grand Classique Côtes de Provence Rosé 2016,"Côtes de Provence, France",3.5,43 ratings,Available online from $39.95
1294,Grenache Rosé 2020,"Columbia Valley, United States",3.5,42 ratings,19.99
1295,Mourvèdre Rosé 2020,"Paarl, South Africa",3.5,41 ratings,Available online from $18.99
1296,Rosé 2016,"Margaret River, Australia",3.5,39 ratings,Available online from $13.99
1297,Matilde Rosato 2017,"Toscana, Italy",3.5,39 ratings,Available online from $12
1298,Bordeaux Rosé 2019,"Bordeaux, France",3.5,38 ratings,Available online from $12.59
1299,Tous Ensemble Rosé of Pinot Noir 2018,"Anderson Valley, United States",3.5,38 ratings,Available online from $17.99
1300,Rosé 2020,"California, United States",3.5,35 ratings,13.99
1301,Rosé 2017,"Ballard Canyon, United States",3.5,35 ratings,Available online from $29
1302,The Pink Moustache 2020,"Swartland, South Africa",3.5,34 ratings,Available online from $12.96
1303,Kadette Pinotage Rosé 2021,"Stellenbosch, South Africa",3.5,34 ratings,14.24
1304,Rosé 2018,"North Fork of Long Island, United States",3.5,33 ratings,Available online from $16.99
1305,Matilde Rosato 2018,"Toscana, Italy",3.5,33 ratings,Available online from $18
1306,Sincérité Pinot Noir Rosé 2018,"Val de Loire, France",3.5,31 ratings,Available online from $29.99
1307,Centine Rosé 2019,"Toscana, Italy",3.5,31 ratings,Available online from $16.98
1308,Vin Gris 2014,"Russian River Valley, United States",3.5,30 ratings,Available online from $18.99
1309,Rosato 2014,"Toscana, Italy",3.5,30 ratings,Available online from $28
1310,Côtes de Provence Rosé 2019,"Côtes de Provence, France",3.5,29 ratings,Available online from $10.99
1311,Le Rosé de Clarke Bordeaux 2007,"Bordeaux, France",3.5,28 ratings,Available online from $23.99
1312,Garnacha Rosé 2020,"Navarra, Spain",3.5,27 ratings,Available online from $14.95
1313,La Petite Perrière Pinot Noir Rosé 2020,"Vin de France, France",3.5,26 ratings,15.99
1314,Rosé 2018,"Vin de France, France",3.4,579 ratings,10.99
1315,Rosé of Malbec 2011,"Lujan de Cuyo, Argentina",3.4,523 ratings,Available online from $11.90
1316,Rosé 2017,"San Luis Obispo County, United States",3.4,263 ratings,Available online from $8.47
1317,Rosé 2016,"Pays d'Oc, France",3.4,205 ratings,Available online from $29.99
1318,White Merlot 2011,"California, United States",3.4,190 ratings,Available online from $7.49
1319,Rosé 2020,"California, United States",3.4,178 ratings,Available online from $12.09
1320,Zinfandel White 2018,"California, United States",3.4,153 ratings,Available online from $6.90
1321,Sonoma County Dry Rosé 2018,"Sonoma County, United States",3.4,136 ratings,20
1322,Vintner's Reserve Rosé 2017,"California, United States",3.4,106 ratings,Available online from $7.95
1323,Rosé 2019,"Niagara Peninsula, Canada",3.4,100 ratings,Available online from $13.27
1324,Cerasuolo d'Abruzzo Rosé (Tralcetto) 2019,"Cerasuolo d'Abruzzo, Italy",3.4,99 ratings,Available online from $14.99
1325,Rosé 2019,"California, United States",3.4,92 ratings,Available online from $11.73
1326,Rioja Tempranillo - Garnacha Rosado 2018,"Rioja, Spain",3.4,91 ratings,Available online from $28.99
1327,Coteaux Varois en Provence Rosé 2018,"Coteaux Varois en Provence, France",3.4,84 ratings,Available online from $13.98
1328,Love Drunk Rosé 2020,"Willamette Valley, United States",3.4,68 ratings,Available online from $16.99
1329,Rosé 2020,"California, United States",3.4,65 ratings,13.99
1330,Rosé 2020,"Yakima Valley, United States",3.4,57 ratings,12.99
1331,Vitiano Rosato 2014,"Orvieto, Italy",3.4,49 ratings,Available online from $7.95
1332,Conde de Valdemar Rosado 2020,"Rioja, Spain",3.4,46 ratings,19.99
1333,Pomelo Rosé 2018,"California, United States",3.4,42 ratings,10.99
1334,Protocolo Rosado 2020,"Castilla, Spain",3.4,41 ratings,Available online from $5.99
1335,Baron Herzog White Zinfandel 2017,"California, United States",3.4,40 ratings,Available online from $12.98
1336,Rosé 2020,"California, United States",3.4,38 ratings,Available online from $8.98
1337,Côtes-du-Rhône Rosé 2018,"Côtes-du-Rhône, France",3.4,36 ratings,Available online from $12.99
1338,Rosé 2017,"Bekaa Valley, Lebanon",3.4,35 ratings,Available online from $18
1339,Tradition Rosé 2016,"Saint-Chinian, France",3.4,33 ratings,Available online from $18.99
1340,Pinot Noir Rosé 2019,"Central Coast, United States",3.4,33 ratings,Available online from $16.99
1341,Rosado 2020,"Navarra, Spain",3.4,32 ratings,Available online from $14.73
1342,Zinfandel White 2018,"Napa Valley, United States",3.4,27 ratings,Available online from $32.99
1343,La Araucaria Rosado 2020,"Valle de la Orotava, Spain",3.4,26 ratings,Available online from $19.99
1344,Beaujolais Nouveau Rosé 2020,"Beaujolais Nouveau, France",3.4,26 ratings,Available online from $9.49
1345,L'Instant Rosè 2017,"Pays d'Oc, France",3.4,26 ratings,Available online from $19.99
1346,Rosé 2019,"California, United States",3.3,703 ratings,8.97
1347,Cali Rosé 2020,"South Australia, Australia",3.3,648 ratings,11.99
1348,Rosado 2020,"Rioja, Spain",3.3,141 ratings,13.99
1349,Rosé 2017,"Western Cape, South Africa",3.3,140 ratings,Available online from $10.99
1350,Beaujolais Nouveau Rosé 2018,"Beaujolais Nouveau, France",3.3,105 ratings,Available online from $10.98
1351,Aragosta Rosé 2020,"Alghero, Italy",3.3,77 ratings,Available online from $10.99
1352,Collection Rosé 2018,"delle Venezie, Italy",3.3,65 ratings,Available online from $8.99
1353,Rosé (Limited Release) 2020,"California, United States",3.3,64 ratings,Available online from $9.29
1354,Cocomero 2020,"California, United States",3.3,61 ratings,Available online from $16.99
1355,Rosé 2018,"California, United States",3.3,49 ratings,Available online from $11.99
1356,Grenache Rosé 2019,"Stellenbosch, South Africa",3.3,39 ratings,Available online from $11.20
1357,Oreinos Helios (Mountain Sun) Rosé 2018,"Korinthos, Greece",3.3,36 ratings,18.99
1358,Ondarosa 2015,"Puglia, Italy",3.3,34 ratings,Available online from $19.99
1359,The First Lady A Dry Rosé 2021,"Stellenbosch, South Africa",3.3,32 ratings,Available online from $20
1360,Rosé 2019,"Pays d'Oc, France",3.3,31 ratings,Available online from $7.99
1361,Côtes de Provence Rosé 2013,"Côtes de Provence, France",3.3,28 ratings,Available online from $21.75
1362,Loves Me Not Rosé 2020,"Paso Robles, United States",3.3,26 ratings,Available online from $14.99
1363,Beaujolais Nouveau Rosé 2021,"Beaujolais Nouveau, France",3.3,25 ratings,13.99
1364,Rosé 2017,"California, United States",3.2,332 ratings,Available online from $9.99
1365,Rosé 2020,"California, United States",3.2,190 ratings,8.99
1366,Rosé 2019,"California, United States",3.2,169 ratings,Available online from $8.09
1367,Rosé 2018,"California, United States",3.2,89 ratings,Available online from $7.09
1368,Luberon Rosé 2016,"Luberon, France",3.2,79 ratings,Available online from $9.99
1369,Beaujolais Nouveau Rosé 2019,"Beaujolais Nouveau, France",3.2,58 ratings,Available online from $9.85
1370,Rosé de Ksara 2017,"Bekaa Valley, Lebanon",3.2,41 ratings,Available online from $22.99
1371,Fragile Rosé 2017,"Côtes Catalanes, France",3.2,40 ratings,Available online from $21.99
1372,Rosé (of Pinot Noir) 2018,"Central Coast, United States",3.2,39 ratings,13.99
1373,Rosé 2018,"Terre Siciliane, Italy",3.2,37 ratings,12.99
1374,Vintner's Reserve Rosé 2020,"California, United States",3.2,35 ratings,Available online from $13.99
1375,Rosé 2016,"Terre Siciliane, Italy",3.2,30 ratings,Available online from $9.99
1376,SHE CAN Rosé N.V.,"California, United States",3.1,55 ratings,Available online from $8.99
1377,Light Hearted Rosé 2019,"California, United States",3.1,51 ratings,Available online from $10.99
1378,White Zinfandel N.V.,"California, United States",3.0,62 ratings,Available online from $3.99
1379,Rosé (of Pinot Noir) 2017,"Central Coast, United States",2.9,181 ratings,11.99
1380,Alandra Rosé 2016,"Alentejo, Portugal",2.8,39 ratings,Available online from $4.99
1381,Rosé 2017,"California, United States",2.8,30 ratings,Available online from $17.99
